recipe_name,ingredients,time_preparation,calories,intolerances,recipe_url,recipe_image_url,category
Guiso rápido de fabes en conserva con almejas,"['fabe', 'almeja', 'vino blanco', 'cebolleta', 'puerro', 'harina', 'diente de ajo', 'laurel', 'azafrán unas hebras', 'perejil picado', 'aceite de oliva', 'sal']",25 min,204 Cal,[],https://www.lecturas.com/recetas/guiso-rapido-fabes-conserva-almejas_6244.html,https://content-recetas.lecturas.com/medio/2018/11/23/aso_a_paso_para_realizar_guiso_rapido_de_fabes_en_conserva_con_almejas_resultado_final_5bc89bbe_800x800.jpg,Legumbres
Salteado de acelgas y garbanzos en conserva,"['acelgas en conserva', 'garbanzos cocidos', 'dientes de ajo', 'cebolla grande', 'jamón ibérico en tacos', 'piñones pelados', 'aceite de oliva virgen', 'pimienta', 'sal']",25 min,189 Cal,[],https://www.lecturas.com/recetas/salteado-acelgas-y-garbanzos-conserva_6247.html,https://content-recetas.lecturas.com/medio/2018/11/23/paso_a_paso_para_realizar_salteado_de_acelgas_y_garbanzos_en_conserva_resultado_final_0cf2a62a_800x800.jpg,Legumbres
"Garbanzos con grelos, lacón y oreja","['garbanzos', 'puerro', 'diente de ajo', 'grelo', 'oreja de cerdo cocida', 'lacón', 'pasta brick', 'queso tetilla', 'pimentón dulce', 'aceite de oliva', 'sal']",45 min,,[],https://www.lecturas.com/recetas/garbanzos-grelos-lacon-y-oreja_190.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-grelos-lacon-y-oreja_cad3f879_800x800.jpg,Legumbres
Garbanzos salteados con arroz y pasas,"['garbanzos', 'arroz largo', 'uvas pasas de corinto', 'semillas de sésamo', 'cebolla', 'nuez moscada', 'aceite de oliva', 'pimienta negra', 'sal']",110 min,505 Cal,"['Sin lactosa', 'Sin gluten']",https://www.lecturas.com/recetas/garbanzos-salteados-arroz-y-pasas_263.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-salteados-con-arroz-y-pasas_07653acd_800x800.jpg,Legumbres
Cazuelita de guisantes con champiñones,"['lentejas', 'champiñones', 'arroz', 'guisantes congelados', 'cebolletas', 'pimiento rojo', 'pimiento verde', 'tomillo', 'aceite de oliva', 'pimienta negra', 'sal']",50 min,370 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/cazuelita-guisantes-champinones_264.html,https://content-recetas.lecturas.com/medio/2018/07/19/cazuelita-de-guisantes-con-champinones_f193f335_800x800.jpg,Legumbres
Guiso de garbanzos con verduras al curry,"['garbanzos', 'pimiento rojo', 'cebolla dulce', 'calabacín', 'zanahoria', 'puerro', 'ciruela pasa deshuesadas', 'curry', 'aceite de oliva', 'sal']",45 min,555 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/guiso-garbanzos-verduras-curry_265.html,https://content-recetas.lecturas.com/medio/2018/07/19/guiso-de-garbanzos-con-verduras-al-curry_4760cb1b_800x800.jpg,Legumbres
Judías blancas guisadas,"['alubias blancas secas', 'cebolla', 'diente de ajo', 'zanahoria', 'aceite de oliva', 'sal', 'pimienta']",160 min,,"['Sin gluten', 'Sin lactosa', 'Preparación con antelación']",https://www.lecturas.com/recetas/judias-blancas-guisadas_1898.html,https://content-recetas.lecturas.com/medio/2018/07/19/judias-blancas-guisadas_ebbf4b1e_800x800.jpg,Legumbres
Lentejas con verduras y jamón curado,"['lentejas', 'cebolla', 'zanahorias', 'apio', 'hueso de jamón', 'jamón serrano', 'diente de ajo', 'laurel', 'perejil', 'aceite de oliva', 'sal', 'pimienta']",85 min,,[],https://www.lecturas.com/recetas/lentejas-verduras-y-jamon-curado_1925.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-lentejas-con-erduras-y-jamon-curado-resultado-final_fec2ecad_800x800.jpg,Legumbres
Lentejas a la hortelana,"['lentejas pardinas', 'calabacín', 'cebolla', 'puerro', 'zanahoria', 'pimiento verde', 'dientes de ajo', 'pimentón', 'laurel', 'guindilla verde encurtida (piparra)', 'sal', 'comino', 'aceite de oliva', 'pimienta']",75 min,,[],https://www.lecturas.com/recetas/lentejas-a-hortelana_2024.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-a-la-hortelana_81539fc5_800x800.jpg,Legumbres
Garbanzos con acelgas al azafrán,"['garbanzos cocidos', 'acelgas', 'patatas', 'cebolla', 'tomates', 'pimiento verde', 'zanahorias', 'azafrán en polvo', 'perejil picado', 'sal', 'aceite de oliva', 'pimienta']",35 min,235 Cal,[],https://www.lecturas.com/recetas/garbanzos-acelgas-azafran_2670.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-acelgas-al-azafran_a3ec3d3d_800x800.jpg,Legumbres
Estofado de lentejas con gambones y alcachofas,"['lentejas cocidas', 'gambones', 'perejil', 'puerro', 'alcachofas', 'zanahoria', 'pimiento verde', 'laurel', 'salsa worcester', 'limones', 'salsa de tomate', 'aceite de oliva', 'sal']",40 min,225 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/estofado-lentejas-gambones-y-alcachofas_2964.html,https://content-recetas.lecturas.com/medio/2018/07/19/estofado-de-lentejas-con-gambones-y-alcachofas_7eb75f95_800x800.jpg,Legumbres
Lentejas con jamón y calamares,"['lentejas', 'cebolla', 'pimiento verde', 'zanahorias', 'calabazas', 'calamares', 'jamón serrano en lonchas', 'perejil seco', 'huevos', 'harina', 'aceite', 'sal', 'tomillo', 'clavo de olor']",60 min,,[],https://www.lecturas.com/recetas/lentejas-jamon-y-calamares_3065.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-jamon-y-calamares_bf714340_800x800.jpg,Legumbres
Lentejas con chorizo,"['lentejas', 'chorizos', 'cebolla', 'zanahoria mediana', 'patata', 'dientes de ajo', 'pimentón dulce', 'laurel', 'aceite de oliva', 'sal', 'pimienta en grano']",60 min,,['Sin gluten'],https://www.lecturas.com/recetas/lentejas-chorizo_3243.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-chorizo_a6816fc7_800x800.jpg,Legumbres
Fabada asturiana clásica,"['fabes asturianas remojadas', 'chorizos ahumados', 'morcillas asturianas', 'panceta curada', 'hueso de jamón', 'azafrán', 'sal']",140 min,,"['Sin gluten', 'Preparación con antelación']",https://www.lecturas.com/recetas/fabada-asturiana-clasica_3244.html,https://content-recetas.lecturas.com/medio/2018/07/19/fabada-asturiana-clasica_e2362854_800x800.jpg,Legumbres
Garbanzos con congrio al ajillo,"['congrio', 'garbanzos cocidos', 'diente de ajo', 'puerro', 'zanahoria', 'jamón serrano', 'guindilla', 'limón', 'patata', 'pimentón', 'perejil', 'aceite', 'sal']",60 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/garbanzos-congrio-ajillo_3305.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-congrio-al-ajillo_9fdabc67_800x800.jpg,Legumbres
Lentejas estofadas con picadillo,"['lentejas del tipo pardinas', 'zanahorias', 'tomate', 'puerro', 'cebolla', 'calabacines', 'ajo', 'pimentón', 'aceite', 'perejil', 'laurel', 'pimienta', 'sal']",60 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/lentejas-picadillo_3408.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-picadillo_534c2af8_800x800.jpg,Legumbres
Empedrado de garbanzos y arroz,"['garbanzos', 'arroz', 'tomate', 'ajo tierno', 'cabeza de ajos', 'cebolla', 'pimiento verde', 'patata', 'laurel', 'azafrán', 'pimentón', 'aceite', 'pimienta', 'sal']",170 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/empedrado-garbanzos-y-arroz_3412.html,https://content-recetas.lecturas.com/medio/2018/07/19/empedrado-de-garbanzos-y-arroz_91ab2c39_800x800.jpg,Legumbres
Garbanzos con chorizo y beicon,"['garbanzos cocidos', 'chorizos', 'beicon en lonchas', 'pimientos rojos asado en tiras', 'pimiento del padrón unos cuantos', 'aceite', 'sal', 'pimienta', 'perejil']",35 min,307 Cal,['Sin gluten'],https://www.lecturas.com/recetas/garbanzos-chorizo-y-beicon_3570.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-chorizo-y-beicon_5f75e41b_800x800.jpg,Legumbres
Ensalada de garbanzos con espinacas y bacalao,"['garbanzos cocidos', 'espinacas baby', 'bacalao desalado cortado en tiras', 'huevos de codorniz', 'aceite', 'sal', 'pimienta roja']",20 min,272 Cal,['Sin gluten'],https://www.lecturas.com/recetas/garbanzos-espinacas-y-bacalao_3571.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-espinacas-y-bacalao_788276a1_800x800.jpg,Legumbres
Garbanzos con tomatitos y atún,"['garbanzos cocidos', 'tomate cereza', 'cebolleta', 'atún en conserva en aceite', 'cebollino', 'sal', 'pimienta']",20 min,256 Cal,['Sin gluten'],https://www.lecturas.com/recetas/garbanzos-tomatitos-y-atun_3573.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-tomatitos-y-atun_7e231360_800x800.jpg,Legumbres
Ensalada de garbanzos con atún,"['garbanzos cocidos', 'tomates cereza', 'cebolletas', 'mazorca de maíz cocida', 'canónigos', 'atún en conserva en aceite de oliva', 'orégano', 'aceite de oliva', 'vinagre de jerez', 'mostaza', 'pimienta negra', 'sal']",15 min,395 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-garbanzos-atun_1456.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-garbanzos-con-atun_31d2b260_800x800.jpg,Legumbres
Judías blancas con albóndigas de pescado,"['judía blanca', 'zanahoria', 'puerro', 'jamón serrano 1 punta', 'pescadilla', 'gamba arroceras', 'huevo', 'orégano', 'queso rallado', 'harina', 'caldo de pollo o de ave', 'cereales', 'aceite de oliva', 'laurel', 'sal']",30 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/judias-blancas-albondigas-pescado_1469.html,https://content-recetas.lecturas.com/medio/2018/07/19/judias-blancas-con-albondigas-de-pescado_eb18fb8f_800x800.jpg,Legumbres
Guiso de alubias con almejas,"['alubias cocidas', 'almeja', 'diente de ajo', 'cebolla', 'pimiento verde', 'vino blanco', 'caldo de pescado', 'aceite de oliva', 'sal', 'pimienta', 'perejil']",20 min,243 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/guiso-alubias-almejas_2523.html,https://content-recetas.lecturas.com/medio/2018/07/19/guiso-de-alubias-con-almejas_fa2bff8d_800x800.jpg,Legumbres
Alubias con morcilla,"['alubias rojas', 'puerro', 'cebolla', 'diente de ajo', 'sal', 'morcilla', 'chorizo', 'tocino salado', 'aceite de oliva virgen', 'guindilla en vinagre o piparras']",135 min,,[],https://www.lecturas.com/recetas/alubias-morcilla_3684.html,https://content-recetas.lecturas.com/medio/2018/07/19/alubias-con-morcilla_a0fc43dd_800x800.jpg,Legumbres
Lentejas con estofado de hortalizas al azafrán,"['lentejas', 'zanahorias', 'calabacín', 'berenjena', 'cebolla morada', 'judías verdes', 'tomate', 'azafrán', 'aceite de oliva', 'sal', 'pimienta', 'cilantro para la vinagreta', 'diente de ajo', 'comino molino', 'aceite de oliva']",30 min,227 Cal,[],https://www.lecturas.com/recetas/lentejas-estofado-hortalizas-azafran_4009.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-estofado-de-hortalizas-al-azafran_cd2f676b_800x800.jpg,Legumbres
Estofado de alitas de pollo,"['alitas de pollo', 'garbanzos cocidos', 'chalotas', 'pimiento rojo', 'zanahorias', 'vino blanco', 'caldo de pollo o de ave', 'nueces', 'patatas', 'harina', 'tomillo', 'pimentón dulce', 'aceite de oliva', 'pimienta negra', 'sal']",35 min,,['Sin lactosa'],https://www.lecturas.com/recetas/estofado-alitas-pollo_1472.html,https://content-recetas.lecturas.com/medio/2018/07/19/estofado-de-alitas-de-pollo_f3cdead2_800x800.jpg,Legumbres
Ensalada de lentejas con pollo y manzana,"['lentejas cocidas', 'pechuga de pollo', 'cebollino', 'manzana pink lady', 'queso de cabra semicurado', 'alcaparras', 'tomates', 'pipas de girasol peladas', 'salsa de soja', 'aceite de oliva', 'zumo de limón', 'sal']",25 min,213 Cal,"['Baja en sodio', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-lentejas-pollo-y-manzana_3601.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-lentejas-con-pollo-y-manzana_d28f7958_800x800.jpg,Legumbres
Fajitas rellenas de quinoa y azukis con hortalizas,"['tortilla de maíz de maíz y lino', 'quinoa', 'judía azuki', 'alga kombu', 'cebolleta', 'pimiento rojo', 'pimiento verde', 'pimiento amarillo', 'jengibre fresco', 'diente de ajo picado', 'lima su zumo', 'tamari', 'nata de soja', 'cayena en polvo', 'cilantro unas ramitas', 'aceite de oliva virgen', 'sal']",75 min,,['Sin gluten'],https://www.lecturas.com/recetas/fajitas-rellenas-quinoa-y-azukis-hortalizas_3687.html,https://content-recetas.lecturas.com/medio/2018/07/19/fajitas-rellenas-de-quinoa-y-azukis-con-hortalizas_00bc2d55_800x800.jpg,Legumbres
Garbanzos con atún y pimientos,"['garbanzos cocidos', 'cebolla', 'sal', 'diente de ajo', 'pimienta', 'tomate maduros', 'atún en conserva latitas en aceite de oliva', 'pimiento del piquillo', 'perejil', 'comino molido', 'aceite de oliva']",35 min,265 Cal,[],https://www.lecturas.com/recetas/garbanzos-atun-y-pimientos_3717.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-atun-y-pimientos_93f4de04_800x800.jpg,Legumbres
Timbal de pollo adobado con lentejas,"['pechugas de pollo', 'lentejas', 'tomate', 'cebolleta', 'dientes de ajo', 'jengibre picado', 'comino en polvo', 'laurel', 'cilantro', 'limón', 'aceite de oliva']",30 min,340 Cal,"['Sin gluten', 'Preparación con antelación']",https://www.lecturas.com/recetas/timbal-pollo-adobado-lentejas_3848.html,https://content-recetas.lecturas.com/medio/2018/07/19/timbal-de-pollo-adobado-con-lentejas_72162a7a_800x800.jpg,Legumbres
Judiones en salsa verde,"['judión cocidos', 'cebolla', 'ajo', 'perejil', 'cebollino', 'jamón serrano', 'vino blanco', 'guisantes', 'harina', 'aceite de oliva', 'sal']",25 min,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/judiones-salsa-verde_1155.html,https://content-recetas.lecturas.com/medio/2018/07/19/judiones-en-salsa-verde_9ac2ae0b_800x800.jpg,Legumbres
Ensalada de judías,"['judías blancas cocidas', 'mejillones', 'almejas', 'chipirones', 'cebolla', 'puerro', 'tomates', 'vino blanco', 'azafrán', 'tomillo', 'laurel', 'perejil', 'harina', 'aceite', 'sal']",45 min,,"['Sin lactosa', 'Preparación con antelación']",https://www.lecturas.com/recetas/ensalada-judias_2188.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-judias_f12a6c4a_800x800.jpg,Legumbres
Alubias con almejas y gambas,"['alubias blancas cocidas', 'gamba', 'almeja', 'pimiento morrón', 'cebolla', 'zanahoria', 'tomate', 'diente de ajo', 'laurel', 'vino', 'agua', 'aceite de oliva', 'sal', 'pimienta']",50 min,,"['Sin lactosa', 'Sin gluten']",https://www.lecturas.com/recetas/alubias-almejas-y-gambas_2446.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-alubias-con-almejas-y-gambas-resultado-final_c9136307_800x800.jpg,Legumbres
Judiones con rape,"['judiones secos', 'rodajas de rape', 'cebolla', 'zanahoria', 'puerro', 'dientes de ajo', 'tomate', 'laurel', 'sal', 'perejil', 'aceite de oliva', 'pimentón']",105 min,280 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/judiones-rape_2968.html,https://content-recetas.lecturas.com/medio/2018/07/19/judiones-con-rape_46083ae7_800x800.jpg,Legumbres
Paté de garbanzos con bacalao y espinacas,"['garbanzos', 'migas de bacalao desalado', 'limón', 'espinacas', 'pimentón dulce', 'comino molido', 'dientes de ajo', 'pimentón picante', 'pimienta negra', 'sal', 'aceite de oliva']",45 min,240 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/pate-garbanzos-bacalao-y-espinacas_3421.html,https://content-recetas.lecturas.com/medio/2018/07/19/pate-de-garbanzos-con-bacalao-y-espinacas_d6e43883_800x800.jpg,Legumbres
Paté de lentejas,"['lentejas cocidas', 'dientes de ajo', 'cebollas', 'perejil', 'tomillo', 'zumo de limón', 'pan rallado', 'aceite de oliva', 'sal']",15 min,,['Sin lactosa'],https://www.lecturas.com/recetas/pate-lentejas_3523.html,https://content-recetas.lecturas.com/medio/2018/07/19/pate-de-lentejas_f2846a4b_800x800.jpg,Legumbres
Lentejas con verduras al curry,"['lentejas', 'manzana', 'zanahorias', 'cebolla', 'diente de ajo', 'curry', 'semillas de comino', 'caldo de verduras', 'cilantro', 'yogur natural vegetal', 'aceite de oliva', 'sal', 'pimienta']",70 min,335 Cal,[],https://www.lecturas.com/recetas/lentejas-verduras-curry_3765.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-verduras-al-curry_19fada7f_800x800.jpg,Legumbres
Guiso de garbanzos y espinacas con calabaza,"['garbanzos cocidos', 'espinacas', 'calabazas', 'caldo de verduras', 'dientes de ajo', 'cebolla', 'tomate', 'pimiento verde', 'pimentón dulce', 'tomillo', 'laurel', 'aceite de oliva', 'sal']",60 min,185 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/guiso-garbanzos-y-espinacas-calabaza_235.html,https://content-recetas.lecturas.com/medio/2018/07/19/guiso-de-garbanzos-y-espinacas-con-calabaza_a6cca49d_800x800.jpg,Legumbres
Ensalada de arroz con judías rojas,"['arroz integral', 'cogollo de lechuga', 'cebolla morada', 'alubias rojas cocidas', 'atún en conserva en aceite de oliva', 'cebollino unos tallos', 'pimienta negra', 'sal']",40 min,290 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/ensalada-arroz-judias-rojas_320.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-arroz-con-judias-rojas_5099c436_800x800.jpg,Legumbres
Cazuelitas de lentejas con verduras y jamón,"['lentejas pardinas', 'tomate', 'cebolla', 'zanahoria', 'apio', 'laurel', 'diente de ajo', 'jamón serrano en virutas', 'cebollino unos tallos', 'aceite de oliva', 'pimienta negra', 'sal']",70 min,225 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/cazuelitas-lentejas-verduras-y-jamon_1311.html,https://content-recetas.lecturas.com/medio/2018/07/19/cazuelitas-de-lentejas-con-verduras-y-jamon_6a7e5479_800x800.jpg,Legumbres
Garbanzos con pisto y jamón crujiente,"['garbanzos cocidos', 'calabacín', 'berenjena', 'pimiento verde', 'cebolla', 'tomate maduros', 'jamón serrano en lonchas', 'diente de ajo', 'aceite de oliva', 'sal']",35 min,260 Cal,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/garbanzos-pisto-y-jamon-crujiente_2972.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-pisto-y-jamon-crujiente_1880f104_800x800.jpg,Legumbres
Sopa de lentejas con calabaza,"['lentejas', 'puerro', 'calabazas', 'caldo de verduras', 'aceite de oliva', 'jengibre fresco', 'clavo de olor', 'pimienta', 'sal']",65 min,286 Cal,[],https://www.lecturas.com/recetas/sopa-lentejas-calabaza_3912.html,https://content-recetas.lecturas.com/medio/2018/07/19/sopa-de-lentejas-con-calabaza_4e6e240b_800x800.jpg,Legumbres
